Voltage,Current,Temperature,Capacity,StandardDeviation,DCResistance,MeanofVariables,StateofCharge
3.68149,-18.00122,23.87099,0.19788,17.16293659,-6.56E-05,2.437285,6.596
3.68031,-18.00122,23.87099,0.19839,17.16288591,-5.61E-05,2.4371175,6.613
3.6793,-18.00122,23.87099,0.1989,17.16283936,-5.61E-05,2.4369925,6.63
3.67829,-18.00122,23.87099,0.19939,17.16279371,-5.61E-05,2.4368625,6.646333333
3.67728,-18.00122,23.87099,0.19989,17.16274764,-5.61E-05,2.436735,6.663
3.67627,-18.00122,23.87099,0.20038,17.16270203,-5.67E-05,2.436605,6.679333333
3.67525,-18.00122,23.87099,0.2009,17.1626549,-4.67E-05,2.43648,6.696666667
3.67441,-18.00122,23.87099,0.20139,17.16261342,-5.61E-05,2.4363925,6.713
3.6734,-18.00122,23.87099,0.20189,17.16256744,-5.61E-05,2.436265,6.729666667
3.67239,-18.00122,23.87099,0.20238,17.16252192,-4.67E-05,2.436135,6.746
3.67155,-18.00122,23.87099,0.20289,17.16247964,-4.72E-05,2.4360525,6.763
3.6707,-18.00122,23.87099,0.20338,17.16243799,-4.67E-05,2.4359625,6.779333333
3.66986,-18.00122,23.87099,0.20389,17.16239574,-4.67E-05,2.43588,6.796333333
3.66902,-18.00122,23.87099,0.20439,17.16235395,-4.72E-05,2.435795,6.813
3.66817,-18.00122,23.87099,0.20489,17.16231193,-4.67E-05,2.4357075,6.829666667
3.66733,-18.00122,23.97615,0.20538,17.20607623,-4.67E-05,2.46191,6.846
3.66649,-18.00122,23.97615,0.20589,17.20603432,-4.67E-05,2.4618275,6.863
3.66565,-18.00122,23.97615,0.20638,17.20599331,-3.78E-05,2.46174,6.879333333
3.66497,-18.00122,23.97615,0.20689,17.20595518,-4.67E-05,2.4616975,6.896333333
3.66413,-18.00122,23.97615,0.2074,17.20591333,-3.72E-05,2.461615,6.913333333
3.66346,-18.00122,23.97615,0.20789,17.20587632,-4.72E-05,2.46157,6.929666667
3.66261,-18.00122,23.97615,0.20838,17.20583515,-3.72E-05,2.46148,6.946
3.66194,-18.00122,23.97615,0.20889,17.2057973,-4.67E-05,2.46144,6.963
3.6611,-18.00122,24.0813,0.20939,17.24960838,-4.72E-05,2.4876425,6.979666667
3.66025,-18.00122,24.0813,0.20989,17.2495671,-3.72E-05,2.487555,6.996333333
3.65958,-18.00122,23.97615,0.21038,17.20567746,-3.78E-05,2.4612225,7.012666667
3.6589,-18.00122,23.97615,0.21088,17.20563988,-3.72E-05,2.4611775,7.029333333
3.65823,-18.00122,23.97615,0.2114,17.20560167,-3.72E-05,2.46114,7.046666667
3.65756,-18.00122,23.97615,0.21189,17.20556478,-3.78E-05,2.461095,7.063
3.65688,-18.00122,23.97615,0.21239,17.20552724,-3.72E-05,2.46105,7.079666667
3.65621,-18.00122,23.97615,0.21288,17.20549038,-3.78E-05,2.461005,7.096
3.65553,-18.00122,23.97615,0.21339,17.20545243,-3.72E-05,2.4609625,7.113
3.65486,-18.00122,23.97615,0.21389,17.20541515,-2.83E-05,2.46092,7.129666667
3.65435,-18.00122,23.97615,0.21438,17.20538203,-3.72E-05,2.460915,7.146
3.65368,-18.00122,23.97615,0.21489,17.20534435,-3.78E-05,2.460875,7.163
3.653,-18.00122,23.97615,0.21539,17.20530688,-2.78E-05,2.46083,7.179666667
3.6525,-18.00122,23.97615,0.21588,17.20527402,-3.78E-05,2.4608275,7.196
3.65182,-18.00122,23.97615,0.21639,17.20523615,-2.78E-05,2.460785,7.213
3.65132,-18.00122,23.97615,0.21689,17.20520288,-3.78E-05,2.460785,7.229666667
3.65064,-18.00122,23.87099,0.21738,17.16135555,-2.78E-05,2.4344475,7.246
3.65014,-18.00122,23.87099,0.2179,17.16132135,-2.83E-05,2.4344525,7.263333333
3.64963,-18.00122,23.87099,0.21839,17.16128822,-2.78E-05,2.4344475,7.279666667
3.64913,-18.00122,23.87099,0.21889,17.1612549,-3.78E-05,2.4344475,7.296333333
3.64845,-18.00122,23.87099,0.21939,17.16121735,-2.78E-05,2.4344025,7.313
3.64795,-18.00122,23.97615,0.21988,17.20499536,-2.83E-05,2.46069,7.329333333
3.64744,-18.00122,23.97615,0.22039,17.20496149,-2.78E-05,2.46069,7.346333333
3.64694,-18.00122,23.97615,0.22089,17.2049283,-3.78E-05,2.46069,7.363
3.64626,-18.00122,23.97615,0.22138,17.20489141,-1.83E-05,2.4606425,7.379333333
3.64593,-18.00122,23.97615,0.2219,17.20486127,-3.78E-05,2.46069,7.396666667
3.64525,-18.00122,23.97615,0.2224,17.20482398,-1.89E-05,2.460645,7.413333333
3.64491,-18.00122,23.97615,0.22289,17.20479493,-2.78E-05,2.4606825,7.429666667
3.64441,-18.00122,23.97615,0.22339,17.20476178,-2.83E-05,2.4606825,7.446333333
3.6439,-18.00122,23.97615,0.2239,17.20472799,-2.78E-05,2.4606825,7.463333333
3.6434,-18.00122,23.97615,0.2244,17.20469486,-2.83E-05,2.4606825,7.48
3.64289,-18.00122,23.97615,0.22489,17.20466195,-2.78E-05,2.4606775,7.496333333
3.64239,-18.00122,23.97615,0.22539,17.20462884,-2.83E-05,2.4606775,7.513
3.64188,-18.00122,23.97615,0.2259,17.20459508,-2.83E-05,2.4606775,7.53
3.64137,-18.00122,23.97615,0.22639,17.2045622,-2.78E-05,2.4606725,7.546333333
3.64087,-18.00122,23.97615,0.22689,17.20452912,-2.83E-05,2.4606725,7.563
3.64036,-18.00122,23.97615,0.2274,17.2044954,-1.83E-05,2.4606725,7.58
3.64003,-18.00122,23.97615,0.22789,17.20446665,-2.83E-05,2.4607125,7.596333333
3.63952,-18.00122,23.97615,0.2284,17.20443294,-2.83E-05,2.4607125,7.613333333
3.63901,-18.00122,23.97615,0.2289,17.20439967,-2.78E-05,2.46071,7.63
3.63851,-18.00122,23.97615,0.22939,17.20436708,-1.89E-05,2.4607075,7.646333333
3.63817,-18.00122,23.97615,0.22989,17.20433771,-2.78E-05,2.4607475,7.663
3.63767,-18.00122,23.97615,0.23039,17.20430469,-2.83E-05,2.4607475,7.679666667
3.63716,-18.00122,23.97615,0.2309,17.20427103,-1.89E-05,2.4607475,7.696666667
3.63682,-18.00122,23.97615,0.23139,17.20424211,-2.78E-05,2.460785,7.713
3.63632,-18.00122,23.97615,0.23189,17.20420913,-2.83E-05,2.460785,7.729666667
3.63581,-18.00122,23.97615,0.2324,17.20417549,-1.89E-05,2.460785,7.746666667
3.63547,-18.00122,23.97615,0.23289,17.2041466,-2.78E-05,2.4608225,7.763
3.63497,-18.00122,23.97615,0.23339,17.20411364,0,2.4608225,7.779666667
3.63497,-18.00122,23.97615,0.23339,17.20411364,0.48071276,2.4608225,7.779666667
4.06715,-0.89904,23.76583,0.2239,11.51560854,-0.003370262,6.78946,7.463333333
4.06412,-0.89904,23.76583,0.2264,11.51537241,-0.002435932,6.7893275,7.546666667
4.06193,-0.89904,23.76583,0.22889,11.51507229,-0.001879783,6.7894025,7.629666667
4.06024,-0.89904,23.76583,0.23138,11.51473296,-0.001501602,6.7896025,7.712666667
4.05889,-0.89904,23.87099,0.23388,11.56604924,-0.001312511,6.81618,7.796
4.05771,-0.89904,23.87099,0.23637,11.56567075,-0.001123421,6.8165075,7.879
4.0567,-0.89904,23.87099,0.23887,11.56527703,-0.000747359,6.81688,7.962333333
4.05603,-0.89649,23.87099,0.24136,11.56429124,-0.00093433,6.8179725,8.045333333
4.05519,-0.89904,23.87099,0.24386,11.56445142,-0.000756362,6.81775,8.128666667
4.05451,-0.89904,23.87099,0.24635,11.56403382,-0.000556149,6.8182025,8.211666667
4.05401,-0.89904,23.97615,0.24884,11.6152975,-0.000756362,6.84499,8.294666667
4.05333,-0.89904,23.97615,0.25133,11.61488069,-0.000556149,6.8454425,8.377666667
4.05283,-0.89904,23.97615,0.25383,11.61444772,-0.000568885,6.8459425,8.461
4.05232,-0.89649,23.97615,0.25632,11.61345077,-0.000568885,6.847075,8.544
4.05181,-0.89649,24.0813,0.25882,11.66471961,-0.000556149,6.87386,8.627333333
4.05131,-0.89904,23.97615,0.26131,11.61315504,-0.000379257,6.8474325,8.710333333
4.05097,-0.89649,24.0813,0.26381,11.66384435,-0.000556149,6.8748975,8.793666667
4.05047,-0.89904,24.0813,0.2663,11.66398078,-0.000378181,6.8747575,8.876666667
4.05013,-0.89904,23.97615,0.2688,11.61183443,-0.000567272,6.84901,8.96
4.04962,-0.89904,23.97615,0.27129,11.61140513,-0.000367058,6.849505,9.043
4.04929,-0.89904,23.87099,0.27379,11.55926009,-0.000567272,6.8237575,9.126333333
4.04878,-0.89904,23.97615,0.27628,11.61053059,-0.000379257,6.8505425,9.209333333
4.04844,-0.89649,23.87099,0.27877,11.55781979,-0.000557731,6.8254275,9.292333333
4.04794,-0.89649,23.87099,0.28127,11.55738788,-0.000379257,6.8259275,9.375666667
4.0476,-0.89649,23.87099,0.28376,11.55694518,-0.000378181,6.826465,9.458666667
4.04726,-0.89904,23.87099,0.28626,11.55706886,-0.000556149,6.8263675,9.542
4.04676,-0.89904,23.87099,0.28875,11.55663931,-0.000379257,6.826865,9.625
4.04642,-0.89649,23.66067,0.29125,11.45224537,-0.000379257,6.7754625,9.708333333
4.04608,-0.89649,23.87099,0.29374,11.55518477,-0.000368102,6.82858,9.791333333
4.04575,-0.89649,23.76583,0.29623,11.50304642,-0.000567272,6.80283,9.874333333
4.04524,-0.89904,23.66067,0.29873,11.45149766,-0.000189628,6.7764,9.957666667
4.04507,-0.89649,23.76583,0.30002,11.50238632,0.001065385,6.8036075,10.00066667
4.04827,-3.00361,23.87099,0.30011,12.06048305,-0.005278135,6.30394,10.00366667
4.03243,-3.00106,23.87099,0.30019,12.06080427,-0.001742718,6.3006375,10.00633333
4.0272,-3.00106,23.87099,0.30027,12.06111914,-0.000729742,6.29935,10.009
4.02501,-3.00106,23.87099,0.30036,12.06124179,-0.000446509,6.298825,10.012
4.02367,-3.00106,23.87099,0.30044,12.06131276,-0.000283233,6.29851,10.01466667
4.02282,-3.00106,23.87099,0.30053,12.06135128,-0.00028014,6.29832,10.01766667
4.02198,-2.9985,23.87099,0.30061,12.060733,-0.00016994,6.29877,10.02033333
4.02147,-3.00106,23.87099,0.30069,12.06140968,-0.000223254,6.2980225,10.023
4.0208,-3.00106,23.87099,0.30077,12.06143858,-0.00016994,6.297875,10.02566667
4.02029,-3.00106,23.87099,0.30086,12.06145576,-0.000166608,6.29777,10.02866667
4.01979,-3.00106,23.87099,0.30094,12.06147398,-0.00016994,6.297665,10.03133333
4.01928,-3.00106,23.87099,0.30102,12.06149283,-0.000166608,6.2975575,10.034
4.01878,-3.00106,23.87099,0.30111,12.0615094,-0.00016994,6.297455,10.037
4.01827,-3.00106,23.87099,0.30119,12.06152826,-0.000113293,6.2973475,10.03966667
4.01793,-3.00106,23.87099,0.30127,12.06153642,-0.000166608,6.2972825,10.04233333
4.01743,-3.00106,23.87099,0.30136,12.061553,-0.000113293,6.29718,10.04533333
4.01709,-3.00106,23.87099,0.30144,12.06156117,-0.00016675,6.297115,10.048
4.01659,-2.9985,23.87099,0.30153,12.06091999,-0.000113293,6.2976525,10.051
4.01625,-3.00106,23.87099,0.30161,12.06158594,-0.00011339,6.2969475,10.05366667
4.01591,-2.9985,23.87099,0.30169,12.06093635,-0.00016675,6.2975225,10.05633333
4.01541,-2.9985,23.87099,0.30177,12.06095463,-5.66E-05,6.2974175,10.059
4.01524,-3.00106,23.87099,0.30186,12.06160819,-0.00016994,6.2967575,10.062
4.01473,-3.00106,23.87099,0.30194,12.0616271,-0.000113293,6.29665,10.06466667
4.01439,-3.00106,23.87099,0.30202,12.06163528,-5.33E-05,6.296585,10.06733333
4.01423,-3.00106,23.87099,0.30211,12.06163047,-0.000113293,6.2965675,10.07033333
4.01389,-3.00106,23.87099,0.30219,12.06163866,-0.000113293,6.2965025,10.073
4.01355,-3.00106,23.87099,0.30228,12.0616452,-0.000113293,6.29644,10.076
4.01321,-3.00106,23.87099,0.30236,12.0616534,-0.000109961,6.296375,10.07866667
4.01288,-3.00106,23.87099,0.30244,12.06166097,-5.66E-05,6.2963125,10.08133333
4.01271,-3.00106,23.87099,0.30253,12.06165679,-0.000113293,6.2962925,10.08433333
4.01237,-3.00106,23.87099,0.30261,12.061665,-0.000113293,6.2962275,10.087
4.01203,-3.00106,23.87099,0.30269,12.06167321,-5.33E-05,6.2961625,10.08966667
4.01187,-3.00106,23.87099,0.30277,12.06167006,-0.00011339,6.2961425,10.09233333
4.01153,-2.9985,23.87099,0.30286,12.06101892,-0.000113293,6.29672,10.09533333
4.01119,-3.00106,23.87099,0.30294,12.06168483,-5.67E-05,6.296015,10.098
4.01102,-2.9985,23.87099,0.30303,12.06102297,-0.000109961,6.296635,10.101
4.01069,-3.00106,23.87099,0.30311,12.06168825,-5.67E-05,6.2959325,10.10366667
4.01052,-2.9985,23.87099,0.30319,12.06102805,-0.000113293,6.29655,10.10633333
4.01018,-3.00106,23.87099,0.30327,12.06169397,-5.66E-05,6.295845,10.109
4.01001,-3.00106,23.87099,0.30336,12.0616898,-0.000113293,6.295825,10.112
4.00967,-3.00106,23.87099,0.30344,12.06169803,-5.33E-05,6.29576,10.11466667
4.00951,-3.00106,23.87099,0.30353,12.06169324,-5.66E-05,6.2957425,10.11766667
4.00934,-3.00106,23.87099,0.30361,12.06169073,-0.000113293,6.29572,10.12033333
4.009,-3.00106,23.87099,0.30369,12.06169897,-5.66E-05,6.295655,10.123
4.00883,-3.00106,23.87099,0.30378,12.06169481,-0.000113293,6.295635,10.126
4.00849,-3.00106,23.87099,0.30386,12.06170305,-5.33E-05,6.29557,10.12866667
4.00833,-3.00106,23.87099,0.30394,12.06169991,-5.66E-05,6.29555,10.13133333
4.00816,-3.00106,23.87099,0.30402,12.06169741,-0.000113293,6.2955275,10.134
4.00782,-3.00106,23.87099,0.30411,12.061704,-5.66E-05,6.295465,10.137
4.00765,-3.00106,23.87099,0.30419,12.06170151,-5.66E-05,6.2954425,10.13966667
4.00748,-3.00106,23.87099,0.30428,12.06169735,-0.000110055,6.2954225,10.14266667
4.00715,-2.9985,23.87099,0.30436,12.06104733,-5.66E-05,6.296,10.14533333
4.00698,-3.00106,23.87099,0.30444,12.06170248,-5.67E-05,6.2953375,10.148
4.00681,-2.9985,23.87099,0.30452,12.06104234,-5.67E-05,6.295955,10.15066667
4.00664,-2.9985,23.87099,0.30461,12.0610382,-0.000113293,6.295935,10.15366667
4.0063,-3.00106,23.87099,0.30469,12.0617041,-5.67E-05,6.29523,10.15633333
4.00613,-2.9985,23.87099,0.30477,12.06104397,-5.34E-05,6.2958475,10.159
4.00597,-2.9985,23.87099,0.30486,12.0610392,-5.66E-05,6.29583,10.162
4.0058,-3.00106,23.87099,0.30494,12.06169434,-5.66E-05,6.2951675,10.16466667
4.00563,-3.00106,23.87099,0.30502,12.06169186,-0.00011339,6.295145,10.16733333
4.00529,-2.9985,23.87099,0.30511,12.06104084,-5.66E-05,6.2957225,10.17033333
4.00512,-3.00106,23.87099,0.30519,12.06169599,-5.33E-05,6.29506,10.173
4.00496,-3.00106,23.87099,0.30528,12.06169121,-5.66E-05,6.2950425,10.176
4.00479,-3.00106,23.87099,0.30536,12.06168873,-5.67E-05,6.29502,10.17866667
4.00462,-2.9985,23.87099,0.30544,12.06102863,-5.66E-05,6.2956375,10.18133333
4.00445,-3.00106,23.87099,0.30553,12.06168211,-5.66E-05,6.2949775,10.18433333
4.00428,-3.00106,23.87099,0.30561,12.06167963,-5.66E-05,6.294955,10.187
4.00411,-3.00106,23.87099,0.30569,12.06167715,-5.66E-05,6.2949325,10.18966667
4.00394,-3.00106,23.87099,0.30578,12.06167302,-5.33E-05,6.2949125,10.19266667
4.00378,-3.00106,23.87099,0.30586,12.06166991,-5.66E-05,6.2948925,10.19533333
4.00361,-3.00106,23.87099,0.30594,12.06166743,-0.000113293,6.29487,10.198
4.00327,-3.00106,23.87099,0.30602,12.06167572,-5.66E-05,6.294805,10.20066667
4.0031,-3.00106,23.87099,0.30611,12.06167159,-5.66E-05,6.294785,10.20366667
4.00293,-3.00106,23.87099,0.30619,12.06166912,-5.67E-05,6.2947625,10.20633333
4.00276,-2.9985,23.87099,0.30627,12.06100904,-5.33E-05,6.29538,10.209
4.0026,-3.00106,23.87099,0.30636,12.06166189,-5.66E-05,6.2947225,10.212
4.00243,-3.00106,23.87099,0.30644,12.06165942,-5.66E-05,6.2947,10.21466667
4.00226,-3.00106,23.87099,0.30653,12.06165529,-5.66E-05,6.29468,10.21766667
4.00209,-3.00106,23.87099,0.30661,12.06165282,-5.66E-05,6.2946575,10.22033333
4.00192,-3.00106,23.87099,0.30669,12.06165036,-5.67E-05,6.294635,10.223
4.00175,-2.9985,23.87099,0.30677,12.06099029,-5.66E-05,6.2952525,10.22566667
4.00158,-3.00106,23.87099,0.30686,12.06164377,-5.33E-05,6.2945925,10.22866667
4.00142,-3.00106,23.87099,0.30694,12.06164067,-5.67E-05,6.2945725,10.23133333
4.00125,-2.9985,23.87099,0.30702,12.06098061,0,6.29519,10.234
4.00125,-3.00106,23.87099,0.30711,12.06162332,-0.000113293,6.2945725,10.237
4.00091,-3.00106,23.87099,0.30719,12.06163163,0,6.2945075,10.23966667
4.00091,-3.00106,23.87099,0.30727,12.06161839,-5.66E-05,6.2945275,10.24233333
4.00074,-3.00106,23.87099,0.30736,12.06161427,-5.66E-05,6.2945075,10.24533333
4.00057,-3.00106,23.87099,0.30744,12.06161181,-5.66E-05,6.294485,10.248
4.0004,-3.00106,23.87099,0.30752,12.06160936,-5.34E-05,6.2944625,10.25066667
4.00024,-2.9985,23.87099,0.30761,12.06094702,-5.67E-05,6.295085,10.25366667
4.00007,-2.9985,23.87099,0.30769,12.06094457,-5.66E-05,6.2950625,10.25633333
3.9999,-3.00106,23.87099,0.30778,12.06159804,-5.66E-05,6.2944025,10.25933333
3.99973,-3.00106,23.87099,0.30786,12.06159559,-5.67E-05,6.29438,10.262
3.99956,-2.9985,23.87099,0.30794,12.06093555,0,6.2949975,10.26466667
3.99956,-3.00106,23.87099,0.30803,12.06157824,-5.66E-05,6.29438,10.26766667
3.99939,-3.00106,23.87099,0.30811,12.06157579,-5.66E-05,6.2943575,10.27033333
3.99922,-3.00106,23.87099,0.30819,12.06157334,-5.33E-05,6.294335,10.273
3.99906,-3.00106,23.87099,0.30828,12.0615686,-5.66E-05,6.2943175,10.276
3.99889,-3.00106,23.87099,0.30836,12.06156615,0,6.294295,10.27866667
3.99889,-2.9985,23.87099,0.30836,12.06090857,-0.002191827,6.294935,10.27866667
3.98574,-5.99956,23.97615,0.30437,12.94704305,-0.002191827,5.566675,10.14566667
3.97259,-5.99956,23.97615,0.30454,12.94755693,-0.00078706,5.56343,10.15133333
3.96787,-5.997,23.97615,0.3047,12.94696685,-0.000476905,5.56293,10.15666667
3.96501,-5.997,23.97615,0.30487,12.94706136,-0.000338503,5.5622575,10.16233333
3.96298,-5.997,23.97615,0.30503,12.94712323,-0.00028014,5.56179,10.16766667
3.9613,-5.997,23.97615,0.3052,12.9471694,-0.000225113,5.5614125,10.17333333
3.95995,-5.997,23.97615,0.30537,12.94720203,-0.000225113,5.5611175,10.179
3.9586,-5.997,23.97615,0.30554,12.9472347,-0.000196765,5.5608225,10.18466667
3.95742,-5.997,23.97615,0.3057,12.94726174,-0.000196765,5.5605675,10.19
3.95624,-5.997,23.97615,0.30587,12.94728746,-0.000168418,5.560315,10.19566667
3.95523,-5.997,23.97615,0.30603,12.94730754,-0.000168418,5.5601025,10.201
3.95422,-5.997,23.97615,0.3062,12.94732628,-0.000168418,5.5598925,10.20666667
3.95321,-5.997,23.97615,0.30637,12.94734505,-0.000141738,5.5596825,10.21233333
3.95236,-5.997,23.97615,0.30653,12.94735858,-0.000168346,5.55951,10.21766667
3.95135,-5.99956,23.97615,0.3067,12.94813908,-0.000111723,5.55866,10.22333333
3.95068,-5.997,23.97615,0.30686,12.94738349,-0.00014007,5.5591725,10.22866667
3.94984,-5.997,23.97615,0.30703,12.9473953,-0.000141738,5.559005,10.23433333
3.94899,-5.997,23.97615,0.3072,12.94740753,-0.000111723,5.558835,10.24
3.94832,-5.997,23.87099,0.30737,12.89756043,-0.000111723,5.53242,10.24566667
3.94765,-5.997,23.87099,0.30753,12.89756626,-0.00011339,5.5322925,10.251
3.94697,-5.997,23.87099,0.3077,12.89757116,-0.000111723,5.532165,10.25666667
3.9463,-5.997,23.87099,0.30787,12.89757566,-0.000141677,5.53204,10.26233333
3.94545,-5.99956,23.87099,0.30803,12.89835172,-8.34E-05,5.5312275,10.26766667
3.94495,-5.997,23.87099,0.3082,12.89758646,-0.00011339,5.531785,10.27333333
3.94427,-5.997,23.87099,0.30836,12.89759275,-0.000111723,5.531655,10.27866667
3.9436,-5.997,23.87099,0.30853,12.89759729,-8.50E-05,5.53153,10.28433333
3.94309,-5.997,23.87099,0.3087,12.89759528,-0.000111723,5.531445,10.29
3.94242,-5.997,23.87099,0.30887,12.89759984,-8.50E-05,5.53132,10.29566667
3.94191,-5.997,23.87099,0.30904,12.89759784,-8.34E-05,5.531235,10.30133333
3.94141,-5.997,23.87099,0.3092,12.89759679,-0.00011339,5.53115,10.30666667
3.94073,-5.997,23.87099,0.30937,12.89760179,-8.34E-05,5.5310225,10.31233333
3.94023,-5.997,23.87099,0.30953,12.89760075,-8.50E-05,5.5309375,10.31766667
3.93972,-5.997,23.87099,0.3097,12.89759878,-8.34E-05,5.5308525,10.32333333
3.93922,-5.997,23.87099,0.30987,12.8975964,-8.50E-05,5.53077,10.329
3.93871,-5.99956,23.87099,0.31004,12.89835719,-8.34E-05,5.530045,10.33466667
3.93821,-5.997,23.87099,0.3102,12.89759343,-8.50E-05,5.5306,10.34
3.9377,-5.99956,23.87099,0.31037,12.89835422,-8.50E-05,5.529875,10.34566667
3.93719,-5.997,23.87099,0.31053,12.8975909,-5.50E-05,5.5304275,10.351
3.93686,-5.997,23.87099,0.3107,12.89758156,-8.50E-05,5.5303875,10.35666667
3.93635,-5.997,23.76583,0.31086,12.84774514,-8.33E-05,5.50401,10.362
3.93585,-5.99956,23.76583,0.31103,12.84850649,-8.50E-05,5.5032875,10.36766667
3.93534,-5.997,23.76583,0.3112,12.84774042,-5.67E-05,5.5038425,10.37333333
3.935,-5.99956,23.76583,0.31137,12.84849527,-5.50E-05,5.50316,10.379
3.93467,-5.997,23.76583,0.31154,12.84772189,-8.50E-05,5.50376,10.38466667
3.93416,-5.997,23.76583,0.3117,12.8477211,-5.67E-05,5.5036725,10.39
3.93382,-5.997,23.76583,0.31187,12.84771205,-8.34E-05,5.50363,10.39566667
3.93332,-5.997,23.76583,0.31203,12.84771086,-5.67E-05,5.503545,10.401
3.93298,-5.997,23.76583,0.3122,12.84770182,-8.50E-05,5.5035025,10.40666667
3.93247,-5.997,23.76583,0.31237,12.84769971,-5.50E-05,5.5034175,10.41233333
3.93214,-5.997,23.76583,0.31253,12.84769161,-5.67E-05,5.503375,10.41766667
3.9318,-5.997,23.76583,0.3127,12.84768258,-8.50E-05,5.5033325,10.42333333
3.93129,-5.997,23.76583,0.31286,12.84768183,-5.50E-05,5.503245,10.42866667
3.93096,-5.997,23.76583,0.31303,12.84767239,-5.67E-05,5.503205,10.43433333
3.93062,-5.997,23.76583,0.3132,12.84766337,-5.67E-05,5.5031625,10.44
3.93028,-5.997,23.76583,0.31336,12.8476557,-5.50E-05,5.5031175,10.44533333
3.92995,-5.997,23.76583,0.31353,12.84764628,-8.50E-05,5.5030775,10.451
3.92944,-5.997,23.76583,0.3137,12.84764421,-5.67E-05,5.5029925,10.45666667
3.9291,-5.997,23.76583,0.31386,12.84763655,-5.50E-05,5.5029475,10.462
3.92877,-5.997,23.76583,0.31404,12.84762579,-5.67E-05,5.50291,10.468
3.92843,-5.997,23.76583,0.3142,12.84761814,-5.67E-05,5.502865,10.47333333
3.92809,-5.99956,23.76583,0.31437,12.848373,-5.50E-05,5.5021825,10.479
3.92776,-5.997,23.76583,0.31453,12.84760109,-5.67E-05,5.50278,10.48433333
3.92742,-5.997,23.76583,0.3147,12.8475921,-5.67E-05,5.5027375,10.49
3.92708,-5.99956,23.76583,0.31487,12.84834697,-5.67E-05,5.502055,10.49566667
3.92674,-5.997,23.76583,0.31503,12.84757548,-2.67E-05,5.50265,10.501
3.92658,-5.997,23.76583,0.3152,12.84755915,-5.67E-05,5.5026525,10.50666667
3.92624,-5.997,23.76583,0.31536,12.84755152,-5.67E-05,5.5026075,10.512
3.9259,-5.99956,23.76583,0.31553,12.84830639,-5.67E-05,5.501925,10.51766667
3.92556,-5.997,23.76583,0.3157,12.84753358,-5.50E-05,5.5025225,10.52333333
3.92523,-5.997,23.76583,0.31586,12.84752555,-2.83E-05,5.50248,10.52866667
3.92506,-5.997,23.76583,0.31603,12.84750963,-5.67E-05,5.50248,10.53433333
3.92472,-5.997,23.76583,0.3162,12.84750067,-5.67E-05,5.5024375,10.54
3.92438,-5.997,23.76583,0.31636,12.84749306,-5.50E-05,5.5023925,10.54533333
3.92405,-5.997,23.76583,0.31653,12.8474837,-2.83E-05,5.5023525,10.551
3.92388,-5.997,23.76583,0.3167,12.84746779,-5.67E-05,5.5023525,10.55666667
3.92354,-5.997,23.87099,0.31687,12.89730041,-5.67E-05,5.5286,10.56233333
3.9232,-5.997,23.87099,0.31703,12.89729296,-5.50E-05,5.528555,10.56766667
3.92287,-5.997,23.87099,0.3172,12.89728376,-2.83E-05,5.528515,10.57333333
3.9227,-5.997,23.87099,0.31736,12.89726926,-5.67E-05,5.5285125,10.57866667
3.92236,-5.997,23.87099,0.31753,12.89726048,-2.83E-05,5.52847,10.58433333
3.92219,-5.99956,23.87099,0.3177,12.89800725,-5.50E-05,5.52783,10.59
3.92186,-5.997,23.87099,0.31786,12.8972368,-5.67E-05,5.5284275,10.59533333
3.92152,-5.99956,23.87099,0.31803,12.89799063,-2.83E-05,5.527745,10.601
3.92135,-5.99956,23.87099,0.3182,12.8979748,-5.67E-05,5.527745,10.60666667
3.92101,-5.99956,23.87099,0.31837,12.89796603,-2.83E-05,5.5277025,10.61233333
3.92084,-5.99956,23.87099,0.31853,12.89795155,-5.50E-05,5.5277,10.61766667
3.92051,-5.997,23.87099,0.3187,12.89717976,-2.83E-05,5.5283,10.62333333
3.92034,-5.99956,23.87099,0.31887,12.89792654,-5.67E-05,5.52766,10.629
3.92,-5.997,23.87099,0.31903,12.89715653,-2.83E-05,5.528255,10.63433333
3.91983,-5.997,23.87099,0.3192,12.8971407,-5.50E-05,5.528255,10.64
3.9195,-5.99956,23.87099,0.31937,12.89789414,-2.83E-05,5.527575,10.64566667
3.91933,-5.99956,23.87099,0.31953,12.89787967,-5.67E-05,5.5275725,10.651
3.91899,-5.997,23.87099,0.3197,12.89710832,-2.83E-05,5.52817,10.65666667
3.91882,-5.997,23.87099,0.31986,12.89709385,-2.83E-05,5.5281675,10.662
3.91865,-5.997,23.87099,0.32003,12.89707804,-5.50E-05,5.5281675,10.66766667
3.91832,-5.99956,23.87099,0.3202,12.89783149,-2.83E-05,5.5274875,10.67333333
3.91815,-5.99956,23.87099,0.32036,12.89781702,-5.67E-05,5.527485,10.67866667
3.91781,-5.99956,23.87099,0.32053,12.89780829,-2.83E-05,5.5274425,10.68433333
3.91764,-5.997,23.87099,0.3207,12.89702989,-2.83E-05,5.5280825,10.69
3.91747,-5.99956,23.87099,0.32087,12.89777668,0,5.5274425,10.69566667
3.91747,-5.99956,23.87099,0.32087,12.89777668,-0.004747852,5.5274425,10.69566667
3.8605,-11.99911,23.66067,0.31287,14.78874619,-0.000505871,3.9587325,10.429
3.85443,-11.99911,23.66067,0.31321,14.78873201,-0.000393363,3.9573,10.44033333
